jurisdiction,year,ipcc_code,iea_code,Product,tax_rate_incl_ex_clcu,ets_price_clcu,ets_2_price_clcu,tax_curr_code,ets_curr_code,ets_2_curr_code,tax_rate_incl_ex_usd_k,ets_price_usd_k,ets_2_price_usd_k,tax_curr_x_rate,ets_curr_x_rate,ets_2_curr_x_rate
Finland,1990,1A3D1,ABFLOW039,Oil,,,,,,,,,,,,
Finland,1990,1A3D2,ABFLOW032,Coal,,,,,,,,,,,,
Finland,1990,1A3D2,ABFLOW032,Natural gas,,,,,,,,,,,,
Finland,1990,1A3D2,ABFLOW032,Oil,,,,,,,,,,,,
Finland,1990,1A3E,,Coal,,,,,,,,,,,,
Finland,1990,1A3E,,Natural gas,,,,,,,,,,,,
Finland,1990,1A3E,,Oil,,,,,,,,,,,,
Finland,1990,1A3E1,ABFLOW033,Coal,,,,,,,,,,,,
Finland,1990,1A3E1,ABFLOW033,Natural gas,,,,,,,,,,,,
Finland,1990,1A3E1,ABFLOW033,Oil,,,,,,,,,,,,
Finland,1990,1A4,,Coal,,,,,,,,,,,,
Finland,1990,1A4,,Natural gas,,,,,,,,,,,,
Finland,1990,1A4,,Oil,,,,,,,,,,,,
Finland,1990,1A4A,ABFLOW035,Coal,1.2,,,EUR,,,2.2621441418490487,,,0.893409,,
Finland,1990,1A4A,ABFLOW035,Natural gas,1.2,,,EUR,,,2.2621441418490487,,,0.893409,,
Finland,1990,1A4A,ABFLOW035,Oil,1.2,,,EUR,,,2.2621441418490487,,,0.893409,,
Finland,1990,1A4B,ABFLOW034,Coal,1.2,,,EUR,,,2.2621441418490487,,,0.893409,,
Finland,1990,1A4B,ABFLOW034,Natural gas,1.2,,,EUR,,,2.2621441418490487,,,0.893409,,
Finland,1990,1A4B,ABFLOW034,Oil,1.2,,,EUR,,,2.2621441418490487,,,0.893409,,
Finland,1990,1A4C,,Coal,,,,,,,,,,,,
Finland,1990,1A4C,,Natural gas,,,,,,,,,,,,
Finland,1990,1A4C,,Oil,,,,,,,,,,,,
Finland,1990,1A4C1,ABFLOW036,Coal,1.2,,,EUR,,,2.2621441418490487,,,0.893409,,
Finland,1990,1A4C1,ABFLOW036,Natural gas,1.2,,,EUR,,,2.2621441418490487,,,0.893409,,
Finland,1990,1A4C1,ABFLOW036,Oil,1.2,,,EUR,,,2.2621441418490487,,,0.893409,,
Finland,1990,1A4C2,ABFLOW037,Coal,1.2,,,EUR,,,2.2621441418490487,,,0.893409,,
Finland,1990,1A4C2,ABFLOW037,Natural gas,1.2,,,EUR,,,2.2621441418490487,,,0.893409,,
Finland,1990,1A4C2,ABFLOW037,Oil,1.2,,,EUR,,,2.2621441418490487,,,0.893409,,
Finland,1990,1A4C3,,Coal,,,,,,,,,,,,
Finland,1990,1A4C3,,Natural gas,,,,,,,,,,,,
Finland,1990,1A4C3,,Oil,,,,,,,,,,,,
Finland,1990,1A5,ABFLOW038,Coal,,,,,,,,,,,,
Finland,1990,1A5,ABFLOW038,Natural gas,,,,,,,,,,,,
Finland,1990,1A5,ABFLOW038,Oil,,,,,,,,,,,,
Finland,1990,1A5A,,Coal,,,,,,,,,,,,
Finland,1990,1A5A,,Natural gas,,,,,,,,,,,,
Finland,1990,1A5A,,Oil,,,,,,,,,,,,
Finland,1990,1A5B,,Coal,,,,,,,,,,,,
Finland,1990,1A5B,,Natural gas,,,,,,,,,,,,
Finland,1990,1A5B,,Oil,,,,,,,,,,,,
Finland,1990,1A5C,,Coal,,,,,,,,,,,,
Finland,1990,1A5C,,Natural gas,,,,,,,,,,,,
Finland,1990,1A5C,,Oil,,,,,,,,,,,,
Finland,1990,1B,,,,,,,,,,,,,,
Finland,1990,1B1,,,,,,,,,,,,,,
Finland,1990,1B1A,,,,,,,,,,,,,,
Finland,1990,1B1A1,,,,,,,,,,,,,,
Finland,1990,1B1A11,,,,,,,,,,,,,,
Finland,1990,1B1A12,,,,,,,,,,,,,,
Finland,1990,1B1A13,,,,,,,,,,,,,,
Finland,1990,1B1A14,,,,,,,,,,,,,,
Finland,1990,1B1A2,,,,,,,,,,,,,,
Finland,1990,1B1A21,,,,,,,,,,,,,,
Finland,1990,1B1A22,,,,,,,,,,,,,,
Finland,1990,1B1B,,,,,,,,,,,,,,
Finland,1990,1B2,,,,,,,,,,,,,,
Finland,1990,1B2A,,,,,,,,,,,,,,
Finland,1990,1B2A1,,,,,,,,,,,,,,
Finland,1990,1B2A2,,,,,,,,,,,,,,
Finland,1990,1B2A3,,,,,,,,,,,,,,
Finland,1990,1B2A31,,,,,,,,,,,,,,
Finland,1990,1B2A32,,,,,,,,,,,,,,
Finland,1990,1B2A33,,,,,,,,,,,,,,
Finland,1990,1B2A34,,,,,,,,,,,,,,
Finland,1990,1B2A35,,,,,,,,,,,,,,
Finland,1990,1B2A36,,,,,,,,,,,,,,
Finland,1990,1B2B,,,,,,,,,,,,,,
Finland,1990,1B2B1,,,,,,,,,,,,,,
Finland,1990,1B2B2,,,,,,,,,,,,,,
Finland,1990,1B2B3,,,,,,,,,,,,,,
Finland,1990,1B2B31,,,,,,,,,,,,,,
Finland,1990,1B2B32,,,,,,,,,,,,,,
Finland,1990,1B2B33,,,,,,,,,,,,,,
Finland,1990,1B2B34,,,,,,,,,,,,,,
Finland,1990,1B2B35,,,,,,,,,,,,,,
Finland,1990,1B2B36,,,,,,,,,,,,,,
Finland,1990,1B3,,,,,,,,,,,,,,
Finland,1990,1C,,,,,,,,,,,,,,
Finland,1990,1C1,,,,,,,,,,,,,,
Finland,1990,1C1A,,,,,,,,,,,,,,
Finland,1990,1C1B,,,,,,,,,,,,,,
Finland,1990,1C1C,,,,,,,,,,,,,,
Finland,1990,1C2,,,,,,,,,,,,,,
Finland,1990,1C2A,,,,,,,,,,,,,,
Finland,1990,1C2B,,,,,,,,,,,,,,
Finland,1990,1C3,,,,,,,,,,,,,,
Finland,1990,2,,,,,,,,,,,,,,
Finland,1990,20,,,,,,,,,,,,,,
Finland,1990,200,,,,,,,,,,,,,,
Finland,1990,2000,,,,,,,,,,,,,,
Finland,1990,20000,,,,,,,,,,,,,,
Finland,1990,200000,,,,,,,,,,,,,,
Finland,1990,2A,,,,,,,,,,,,,,
Finland,1990,2A1,,,,,,,,,,,,,,
Finland,1990,2A2,,,,,,,,,,,,,,
Finland,1990,2A3,,,,,,,,,,,,,,
Finland,1990,2A4,,,,,,,,,,,,,,
Finland,1990,2A4A,,,,,,,,,,,,,,
Finland,1990,2A4B,,,,,,,,,,,,,,
Finland,1990,2A4C,,,,,,,,,,,,,,
Finland,1990,2A4D,,,,,,,,,,,,,,
Finland,1990,2B,,,,,,,,,,,,,,
Finland,1990,2B1,,,,,,,,,,,,,,
Finland,1990,2B10,,,,,,,,,,,,,,
Finland,1990,2B2,,,,,,,,,,,,,,
Finland,1990,2B3,,,,,,,,,,,,,,
Finland,1990,2B4,,,,,,,,,,,,,,
Finland,1990,2B5,,,,,,,,,,,,,,
Finland,1990,2B6,,,,,,,,,,,,,,
Finland,1990,2B7,,,,,,,,,,,,,,
Finland,1990,2B8,,,,,,,,,,,,,,
Finland,1990,2B8A,,,,,,,,,,,,,,
Finland,1990,2B8B,,,,,,,,,,,,,,
Finland,1990,2B8C,,,,,,,,,,,,,,
Finland,1990,2B8D,,,,,,,,,,,,,,
Finland,1990,2B8E,,,,,,,,,,,,,,
Finland,1990,2B8F,,,,,,,,,,,,,,
Finland,1990,2B9,,,,,,,,,,,,,,
Finland,1990,2B9A,,,,,,,,,,,,,,
Finland,1990,2B9B,,,,,,,,,,,,,,
Finland,1990,2C,,,,,,,,,,,,,,
Finland,1990,2C1,,,,,,,,,,,,,,
Finland,1990,2C2,,,,,,,,,,,,,,
Finland,1990,2C3,,,,,,,,,,,,,,
Finland,1990,2C4,,,,,,,,,,,,,,
Finland,1990,2C5,,,,,,,,,,,,,,
Finland,1990,2C6,,,,,,,,,,,,,,
Finland,1990,2C7,,,,,,,,,,,,,,
Finland,1990,2D,,,,,,,,,,,,,,
Finland,1990,2D1,,,,,,,,,,,,,,
Finland,1990,2D2,,,,,,,,,,,,,,
Finland,1990,2D3,,,,,,,,,,,,,,
Finland,1990,2D4,,,,,,,,,,,,,,
Finland,1990,2E,,,,,,,,,,,,,,
Finland,1990,2F,,,,,,,,,,,,,,
Finland,1990,2F1,,,,,,,,,,,,,,
Finland,1990,2F2,,,,,,,,,,,,,,
Finland,1990,2F3,,,,,,,,,,,,,,
Finland,1990,2F4,,,,,,,,,,,,,,
Finland,1990,2F5,,,,,,,,,,,,,,
Finland,1990,2F6,,,,,,,,,,,,,,
Finland,1990,2G,,,,,,,,,,,,,,
Finland,1990,2G1,,,,,,,,,,,,,,
Finland,1990,2G2,,,,,,,,,,,,,,
Finland,1990,2G3,,,,,,,,,,,,,,
Finland,1990,2G4,,,,,,,,,,,,,,
Finland,1990,2H,,,,,,,,,,,,,,
Finland,1990,2H1,,,,,,,,,,,,,,
Finland,1990,2H2,,,,,,,,,,,,,,
Finland,1990,2H3,,,,,,,,,,,,,,
Finland,1990,3,,,,,,,,,,,,,,
Finland,1990,3A,,,,,,,,,,,,,,
Finland,1990,3A1,,,,,,,,,,,,,,
Finland,1990,3A2,,,,,,,,,,,,,,
Finland,1990,3B,,,,,,,,,,,,,,
Finland,1990,3B1,,,,,,,,,,,,,,
Finland,1990,3B1A,,,,,,,,,,,,,,
Finland,1990,3B1B,,,,,,,,,,,,,,
Finland,1990,3B2,,,,,,,,,,,,,,
Finland,1990,3B2A,,,,,,,,,,,,,,
Finland,1990,3B2B,,,,,,,,,,,,,,
Finland,1990,3B3,,,,,,,,,,,,,,
Finland,1990,3B3A,,,,,,,,,,,,,,
Finland,1990,3B3B,,,,,,,,,,,,,,
Finland,1990,3B4,,,,,,,,,,,,,,
Finland,1990,3B4A,,,,,,,,,,,,,,
Finland,1990,3B4B,,,,,,,,,,,,,,
Finland,1990,3B5,,,,,,,,,,,,,,
Finland,1990,3B5A,,,,,,,,,,,,,,
Finland,1990,3B5B,,,,,,,,,,,,,,
Finland,1990,3B6,,,,,,,,,,,,,,
Finland,1990,3B6A,,,,,,,,,,,,,,
Finland,1990,3B6B,,,,,,,,,,,,,,
Finland,1990,3B6B1,,,,,,,,,,,,,,
Finland,1990,3B6B2,,,,,,,,,,,,,,
Finland,1990,3B6B3,,,,,,,,,,,,,,
Finland,1990,3B6B4,,,,,,,,,,,,,,
Finland,1990,3B6B5,,,,,,,,,,,,,,
Finland,1990,3C,,,,,,,,,,,,,,
Finland,1990,3C1,,,,,,,,,,,,,,
Finland,1990,3C2,,,,,,,,,,,,,,
Finland,1990,3C3,,,,,,,,,,,,,,
Finland,1990,3C4,,,,,,,,,,,,,,
Finland,1990,3C5,,,,,,,,,,,,,,
Finland,1990,3C6,,,,,,,,,,,,,,
Finland,1990,3C7,,,,,,,,,,,,,,
Finland,1990,3C8,,,,,,,,,,,,,,
Finland,1990,3D,,,,,,,,,,,,,,
Finland,1990,3D1,,,,,,,,,,,,,,
Finland,1990,3D2,,,,,,,,,,,,,,
Finland,1990,4,,,,,,,,,,,,,,
Finland,1990,4A,,,,,,,,,,,,,,
Finland,1990,4A1,,,,,,,,,,,,,,
Finland,1990,4A2,,,,,,,,,,,,,,
Finland,1990,4A3,,,,,,,,,,,,,,
Finland,1990,4B,,,,,,,,,,,,,,
Finland,1990,4C,,,,,,,,,,,,,,
Finland,1990,4C1,,,,,,,,,,,,,,
Finland,1990,4C2,,,,,,,,,,,,,,
Finland,1990,4D,,,,,,,,,,,,,,
Finland,1990,4D1,,,,,,,,,,,,,,
Finland,1990,4D2,,,,,,,,,,,,,,
Finland,1990,4E,,,,,,,,,,,,,,
Finland,1990,5,,,,,,,,,,,,,,
Finland,1990,5A,,,,,,,,,,,,,,
Finland,1990,5A1,,,,,,,,,,,,,,
Finland,1990,5A2,,,,,,,,,,,,,,
Finland,1991,0,,,,,,,,,,,,,,
Finland,1991,1,,,,,,,,,,,,,,
Finland,1991,1A,ABFLOW001,Coal,,,,,,,,,,,,
Finland,1991,1A,ABFLOW001,Natural gas,,,,,,,,,,,,
Finland,1991,1A,ABFLOW001,Oil,,,,,,,,,,,,
Finland,1991,1A1,,Coal,,,,,,,,,,,,
Finland,1991,1A1,,Natural gas,,,,,,,,,,,,
Finland,1991,1A1,,Oil,,,,,,,,,,,,
Finland,1991,1A1A,ABFLOW002,Coal,,,,,,,,,,,,
Finland,1991,1A1A,ABFLOW002,Natural gas,,,,,,,,,,,,
Finland,1991,1A1A,ABFLOW002,Oil,,,,,,,,,,,,
Finland,1991,1A1A1,ABFLOW003,Coal,,,,,,,,,,,,
Finland,1991,1A1A1,ABFLOW003,Natural gas,,,,,,,,,,,,
Finland,1991,1A1A1,ABFLOW003,Oil,,,,,,,,,,,,
Finland,1991,1A1A2,ABFLOW004,Coal,,,,,,,,,,,,
Finland,1991,1A1A2,ABFLOW004,Natural gas,,,,,,,,,,,,
Finland,1991,1A1A2,ABFLOW004,Oil,,,,,,,,,,,,
Finland,1991,1A1A3,ABFLOW005,Coal,,,,,,,,,,,,
Finland,1991,1A1A3,ABFLOW005,Natural gas,,,,,,,,,,,,
Finland,1991,1A1A3,ABFLOW005,Oil,,,,,,,,,,,,
Finland,1991,1A1B,ABFLOW011,Coal,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A1B,ABFLOW011,Natural gas,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A1B,ABFLOW011,Oil,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A1C,ABFLOW011,Coal,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A1C,ABFLOW011,Natural gas,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A1C,ABFLOW011,Oil,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2,ABFLOW012,Coal,,,,,,,,,,,,
Finland,1991,1A2,ABFLOW012,Natural gas,,,,,,,,,,,,
Finland,1991,1A2,ABFLOW012,Oil,,,,,,,,,,,,
Finland,1991,1A2A,ABFLOW016,Coal,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2A,ABFLOW016,Natural gas,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2A,ABFLOW016,Oil,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2B,ABFLOW018,Coal,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2B,ABFLOW018,Natural gas,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2B,ABFLOW018,Oil,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2C,ABFLOW017,Coal,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2C,ABFLOW017,Natural gas,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2C,ABFLOW017,Oil,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2D,ABFLOW023,Coal,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2D,ABFLOW023,Natural gas,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2D,ABFLOW023,Oil,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2E,ABFLOW022,Coal,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2E,ABFLOW022,Natural gas,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2E,ABFLOW022,Oil,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2F,ABFLOW019,Coal,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2F,ABFLOW019,Natural gas,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2F,ABFLOW019,Oil,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2G,ABFLOW020,Coal,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2G,ABFLOW020,Natural gas,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2G,ABFLOW020,Oil,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2H,ABFLOW021,Coal,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2H,ABFLOW021,Natural gas,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2H,ABFLOW021,Oil,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2I,ABFLOW013,Coal,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2I,ABFLOW013,Natural gas,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2I,ABFLOW013,Oil,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2J,ABFLOW024,Coal,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2J,ABFLOW024,Natural gas,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2J,ABFLOW024,Oil,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2K,ABFLOW014,Coal,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2K,ABFLOW014,Natural gas,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2K,ABFLOW014,Oil,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2L,ABFLOW025,Coal,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2L,ABFLOW025,Natural gas,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2L,ABFLOW025,Oil,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2M,ABFLOW026,Coal,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2M,ABFLOW026,Natural gas,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A2M,ABFLOW026,Oil,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A3,ABFLOW027,Coal,,,,,,,,,,,,
Finland,1991,1A3,ABFLOW027,Natural gas,,,,,,,,,,,,
Finland,1991,1A3,ABFLOW027,Oil,,,,,,,,,,,,
Finland,1991,1A3A,,Coal,,,,,,,,,,,,
Finland,1991,1A3A,,Natural gas,,,,,,,,,,,,
Finland,1991,1A3A,,Oil,,,,,,,,,,,,
Finland,1991,1A3A1,ABFLOW040,Coal,,,,,,,,,,,,
Finland,1991,1A3A1,ABFLOW040,Natural gas,,,,,,,,,,,,
Finland,1991,1A3A1,ABFLOW040,Oil,,,,,,,,,,,,
Finland,1991,1A3A2,ABFLOW029,Coal,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A3A2,ABFLOW029,Natural gas,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A3A2,ABFLOW029,Oil,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A3B,ABFLOW028,Coal,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A3B,ABFLOW028,Natural gas,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A3B,ABFLOW028,Oil,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A3C,ABFLOW030,Coal,,,,,,,,,,,,
Finland,1991,1A3C,ABFLOW030,Natural gas,,,,,,,,,,,,
Finland,1991,1A3C,ABFLOW030,Oil,,,,,,,,,,,,
Finland,1991,1A3D,,Coal,,,,,,,,,,,,
Finland,1991,1A3D,,Natural gas,,,,,,,,,,,,
Finland,1991,1A3D,,Oil,,,,,,,,,,,,
Finland,1991,1A3D1,ABFLOW039,Coal,,,,,,,,,,,,
Finland,1991,1A3D1,ABFLOW039,Natural gas,,,,,,,,,,,,
Finland,1991,1A3D1,ABFLOW039,Oil,,,,,,,,,,,,
Finland,1991,1A3D2,ABFLOW032,Coal,,,,,,,,,,,,
Finland,1991,1A3D2,ABFLOW032,Natural gas,,,,,,,,,,,,
Finland,1991,1A3D2,ABFLOW032,Oil,,,,,,,,,,,,
Finland,1991,1A3E,,Coal,,,,,,,,,,,,
Finland,1991,1A3E,,Natural gas,,,,,,,,,,,,
Finland,1991,1A3E,,Oil,,,,,,,,,,,,
Finland,1991,1A3E1,ABFLOW033,Coal,,,,,,,,,,,,
Finland,1991,1A3E1,ABFLOW033,Natural gas,,,,,,,,,,,,
Finland,1991,1A3E1,ABFLOW033,Oil,,,,,,,,,,,,
Finland,1991,1A4,,Coal,,,,,,,,,,,,
Finland,1991,1A4,,Natural gas,,,,,,,,,,,,
Finland,1991,1A4,,Oil,,,,,,,,,,,,
Finland,1991,1A4A,ABFLOW035,Coal,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A4A,ABFLOW035,Natural gas,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A4A,ABFLOW035,Oil,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A4B,ABFLOW034,Coal,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A4B,ABFLOW034,Natural gas,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A4B,ABFLOW034,Oil,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A4C,,Coal,,,,,,,,,,,,
Finland,1991,1A4C,,Natural gas,,,,,,,,,,,,
Finland,1991,1A4C,,Oil,,,,,,,,,,,,
Finland,1991,1A4C1,ABFLOW036,Coal,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A4C1,ABFLOW036,Natural gas,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A4C1,ABFLOW036,Oil,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A4C2,ABFLOW037,Coal,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A4C2,ABFLOW037,Natural gas,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A4C2,ABFLOW037,Oil,1.2,,,EUR,,,2.2284551135890465,,,0.893409,,
Finland,1991,1A4C3,,Coal,,,,,,,,,,,,
Finland,1991,1A4C3,,Natural gas,,,,,,,,,,,,
Finland,1991,1A4C3,,Oil,,,,,,,,,,,,
Finland,1991,1A5,ABFLOW038,Coal,,,,,,,,,,,,
Finland,1991,1A5,ABFLOW038,Natural gas,,,,,,,,,,,,
Finland,1991,1A5,ABFLOW038,Oil,,,,,,,,,,,,
Finland,1991,1A5A,,Coal,,,,,,,,,,,,
Finland,1991,1A5A,,Natural gas,,,,,,,,,,,,
Finland,1991,1A5A,,Oil,,,,,,,,,,,,
Finland,1991,1A5B,,Coal,,,,,,,,,,,,
Finland,1991,1A5B,,Natural gas,,,,,,,,,,,,
Finland,1991,1A5B,,Oil,,,,,,,,,,,,
Finland,1991,1A5C,,Coal,,,,,,,,,,,,
Finland,1991,1A5C,,Natural gas,,,,,,,,,,,,
Finland,1991,1A5C,,Oil,,,,,,,,,,,,
Finland,1991,1B,,,,,,,,,,,,,,
Finland,1991,1B1,,,,,,,,,,,,,,
Finland,1991,1B1A,,,,,,,,,,,,,,
Finland,1991,1B1A1,,,,,,,,,,,,,,
Finland,1991,1B1A11,,,,,,,,,,,,,,
Finland,1991,1B1A12,,,,,,,,,,,,,,
Finland,1991,1B1A13,,,,,,,,,,,,,,
Finland,1991,1B1A14,,,,,,,,,,,,,,
Finland,1991,1B1A2,,,,,,,,,,,,,,
Finland,1991,1B1A21,,,,,,,,,,,,,,
Finland,1991,1B1A22,,,,,,,,,,,,,,
Finland,1991,1B1B,,,,,,,,,,,,,,
Finland,1991,1B2,,,,,,,,,,,,,,
Finland,1991,1B2A,,,,,,,,,,,,,,
Finland,1991,1B2A1,,,,,,,,,,,,,,
Finland,1991,1B2A2,,,,,,,,,,,,,,
Finland,1991,1B2A3,,,,,,,,,,,,,,
Finland,1991,1B2A31,,,,,,,,,,,,,,
Finland,1991,1B2A32,,,,,,,,,,,,,,
Finland,1991,1B2A33,,,,,,,,,,,,,,
Finland,1991,1B2A34,,,,,,,,,,,,,,
Finland,1991,1B2A35,,,,,,,,,,,,,,
Finland,1991,1B2A36,,,,,,,,,,,,,,
Finland,1991,1B2B,,,,,,,,,,,,,,
Finland,1991,1B2B1,,,,,,,,,,,,,,
Finland,1991,1B2B2,,,,,,,,,,,,,,
Finland,1991,1B2B3,,,,,,,,,,,,,,
Finland,1991,1B2B31,,,,,,,,,,,,,,
Finland,1991,1B2B32,,,,,,,,,,,,,,
Finland,1991,1B2B33,,,,,,,,,,,,,,
Finland,1991,1B2B34,,,,,,,,,,,,,,
Finland,1991,1B2B35,,,,,,,,,,,,,,
Finland,1991,1B2B36,,,,,,,,,,,,,,
Finland,1991,1B3,,,,,,,,,,,,,,
Finland,1991,1C,,,,,,,,,,,,,,
Finland,1991,1C1,,,,,,,,,,,,,,
Finland,1991,1C1A,,,,,,,,,,,,,,
Finland,1991,1C1B,,,,,,,,,,,,,,
Finland,1991,1C1C,,,,,,,,,,,,,,
Finland,1991,1C2,,,,,,,,,,,,,,
Finland,1991,1C2A,,,,,,,,,,,,,,
Finland,1991,1C2B,,,,,,,,,,,,,,
Finland,1991,1C3,,,,,,,,,,,,,,
Finland,1991,2,,,,,,,,,,,,,,
Finland,1991,20,,,,,,,,,,,,,,
Finland,1991,200,,,,,,,,,,,,,,
Finland,1991,2000,,,,,,,,,,,,,,
Finland,1991,20000,,,,,,,,,,,,,,
Finland,1991,200000,,,,,,,,,,,,,,
Finland,1991,2A,,,,,,,,,,,,,,
Finland,1991,2A1,,,,,,,,,,,,,,
Finland,1991,2A2,,,,,,,,,,,,,,
Finland,1991,2A3,,,,,,,,,,,,,,
Finland,1991,2A4,,,,,,,,,,,,,,
Finland,1991,2A4A,,,,,,,,,,,,,,
Finland,1991,2A4B,,,,,,,,,,,,,,
Finland,1991,2A4C,,,,,,,,,,,,,,
Finland,1991,2A4D,,,,,,,,,,,,,,
Finland,1991,2B,,,,,,,,,,,,,,
Finland,1991,2B1,,,,,,,,,,,,,,
Finland,1991,2B10,,,,,,,,,,,,,,
Finland,1991,2B2,,,,,,,,,,,,,,
Finland,1991,2B3,,,,,,,,,,,,,,
Finland,1991,2B4,,,,,,,,,,,,,,
Finland,1991,2B5,,,,,,,,,,,,,,
Finland,1991,2B6,,,,,,,,,,,,,,
Finland,1991,2B7,,,,,,,,,,,,,,
Finland,1991,2B8,,,,,,,,,,,,,,
Finland,1991,2B8A,,,,,,,,,,,,,,
Finland,1991,2B8B,,,,,,,,,,,,,,
Finland,1991,2B8C,,,,,,,,,,,,,,
Finland,1991,2B8D,,,,,,,,,,,,,,
Finland,1991,2B8E,,,,,,,,,,,,,,
Finland,1991,2B8F,,,,,,,,,,,,,,
Finland,1991,2B9,,,,,,,,,,,,,,
Finland,1991,2B9A,,,,,,,,,,,,,,
Finland,1991,2B9B,,,,,,,,,,,,,,
Finland,1991,2C,,,,,,,,,,,,,,
Finland,1991,2C1,,,,,,,,,,,,,,
Finland,1991,2C2,,,,,,,,,,,,,,
Finland,1991,2C3,,,,,,,,,,,,,,
Finland,1991,2C4,,,,,,,,,,,,,,
Finland,1991,2C5,,,,,,,,,,,,,,
Finland,1991,2C6,,,,,,,,,,,,,,
Finland,1991,2C7,,,,,,,,,,,,,,
